round,label,fit_status,gr_loglin,gr_loglin_se,gr_max_sliding,t_exp_start,t_exp_end,doubling_time,R_squared,lag_loglin,N_max_emp,loglin_converged
1,Curve00036,fitted,0.19525728330382772,0.0106785563565191,0.23626237904522407,6.0,9.0,3.5499171597168133,0.9852655508071793,5.895727636992305,0.33571428571428574,True
1,Curve00037,fitted,0.18109187422661388,0.00963116782355712,0.21178101065481322,6.0,9.0,3.827599573532262,0.9860546010762048,5.919298456969009,0.33128571428571435,True
1,Curve00038,fitted,0.2017268026357216,0.015742810339338095,0.25247999114936753,6.0,9.0,3.4360688391598164,0.9704484812462035,6.021323152548107,0.36985714285714283,True
1,Curve00039,fitted,0.22243227638996865,0.011715414166398971,0.27673857732995644,6.5,9.5,3.1162167281187125,0.9863193342937079,6.211989179413545,0.34085714285714286,True
1,Curve00040,fitted,0.20486845269180468,0.006892202571871457,0.23524282060047044,6.5,9.5,3.3833768520851097,0.9943728929998601,6.13795411697449,0.35542857142857137,True
1,Curve00041,fitted,0.10764238649848688,0.014574494666208774,0.24895015517807403,2.0,10.0,6.439351663479598,0.7843219282737932,3.849580357512117,0.362,True
1,Curve00042,fitted,0.20508555230165237,0.012813368155911591,0.24688556661633174,6.0,9.0,3.379795274610188,0.9808560411773258,5.955004226351508,0.37128571428571433,True
1,Curve00043,fitted,0.18358549628603274,0.008568684527552132,0.21134780453108082,6.5,9.5,3.77560970001681,0.9892250151992238,6.278172851019583,0.3198571428571429,True
1,Curve00044,fitted,0.17947878692813424,0.010543787219300781,0.21773569160636758,6.0,9.0,3.8620005874983483,0.9830368379110676,5.974729011419052,0.339,True
1,Curve00045,fitted,0.196315066724194,0.009922624865403039,0.22356531417620268,6.5,9.5,3.5307895217933436,0.9873874331434036,6.310609632113281,0.3725714285714286,True
1,Curve00046,fitted,0.18856187951795192,0.009907385658215896,0.2201393014469163,6.0,9.0,3.6759666499503396,0.9863847167829214,5.935599816389558,0.3395714285714286,True
1,Curve00047,fitted,0.15767683632117074,0.0147059683582579,0.21581680962442687,5.5,8.5,4.395998782903527,0.9583196040348353,5.659859346051079,0.3268571428571429,True
1,Curve00048,fitted,0.1914557653487378,0.009338687875816895,0.22232629084956868,6.0,9.0,3.6204038008329165,0.9882437475718713,5.90638647730955,0.3417142857142857,True
1,Curve00049,fitted,0.18525337875118225,0.019318295733679613,0.2664504343280157,6.0,9.0,3.7416169423334837,0.94843185811765,6.165151516599618,0.37128571428571433,True
